Zone code,Region/Countries/Area,Year,Series,System of trade,System of trade footnote,Value,Footnotes,Source
428,Latvia,2005,Balance imports/exports (millions of US dollars),S,,"-3,468",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
428,Latvia,2010,Balance imports/exports (millions of US dollars),S,,"-2,292",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
428,Latvia,2015,Balance imports/exports (millions of US dollars),S,,"-2,446",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
428,Latvia,2020,Balance imports/exports (millions of US dollars),S,,"-2,119",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
428,Latvia,2021,Balance imports/exports (millions of US dollars),S,,"-3,627",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
428,Latvia,2022,Balance imports/exports (millions of US dollars),S,,"-5,369",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
422,Lebanon,1995,Imports CIF (millions of US dollars),G,,"7,295",Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
422,Lebanon,2005,Imports CIF (millions of US dollars),G,,"9,327",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
422,Lebanon,2010,Imports CIF (millions of US dollars),G,,"17,970",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
422,Lebanon,2015,Imports CIF (millions of US dollars),G,,"18,600",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
422,Lebanon,2020,Imports CIF (millions of US dollars),G,,"11,355",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
422,Lebanon,2021,Imports CIF (millions of US dollars),G,,"13,857",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
422,Lebanon,2022,Imports CIF (millions of US dollars),G,,"19,500",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
422,Lebanon,1995,Exports FOB (millions of US dollars),G,,826,Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
422,Lebanon,2005,Exports FOB (millions of US dollars),G,,"1,879",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
422,Lebanon,2010,Exports FOB (millions of US dollars),G,,"4,254",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
422,Lebanon,2015,Exports FOB (millions of US dollars),G,,"2,953",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
422,Lebanon,2020,Exports FOB (millions of US dollars),G,,"3,807",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
422,Lebanon,2021,Exports FOB (millions of US dollars),G,,"4,230",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
422,Lebanon,2022,Exports FOB (millions of US dollars),G,,"3,862",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
422,Lebanon,1995,Balance imports/exports (millions of US dollars),G,,"-6,469",Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
422,Lebanon,2005,Balance imports/exports (millions of US dollars),G,,"-7,448",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
422,Lebanon,2010,Balance imports/exports (millions of US dollars),G,,"-13,716",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
422,Lebanon,2015,Balance imports/exports (millions of US dollars),G,,"-15,646",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
422,Lebanon,2020,Balance imports/exports (millions of US dollars),G,,"-7,547",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
422,Lebanon,2021,Balance imports/exports (millions of US dollars),G,,"-9,627",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
422,Lebanon,2022,Balance imports/exports (millions of US dollars),G,,"-15,638",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
426,Lesotho,2005,Imports CIF (millions of US dollars),G,,"1,410",Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
426,Lesotho,2010,Imports CIF (millions of US dollars),G,,"1,277",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
426,Lesotho,2015,Imports CIF (millions of US dollars),G,,"1,410",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
426,Lesotho,2020,Imports CIF (millions of US dollars),G,,"1,281",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
426,Lesotho,2021,Imports CIF (millions of US dollars),G,,"1,668",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
426,Lesotho,2022,Imports CIF (millions of US dollars),G,,"1,544",Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
426,Lesotho,2005,Exports FOB (millions of US dollars),G,,650,Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
426,Lesotho,2010,Exports FOB (millions of US dollars),G,,503,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
426,Lesotho,2015,Exports FOB (millions of US dollars),G,,604,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
426,Lesotho,2020,Exports FOB (millions of US dollars),G,,837,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
426,Lesotho,2021,Exports FOB (millions of US dollars),G,,949,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
426,Lesotho,2022,Exports FOB (millions of US dollars),G,,"1,632",Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
426,Lesotho,2005,Balance imports/exports (millions of US dollars),G,,-760,Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
426,Lesotho,2010,Balance imports/exports (millions of US dollars),G,,-773,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
426,Lesotho,2015,Balance imports/exports (millions of US dollars),G,,-806,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
426,Lesotho,2020,Balance imports/exports (millions of US dollars),G,,-443,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
426,Lesotho,2021,Balance imports/exports (millions of US dollars),G,,-719,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
426,Lesotho,2022,Balance imports/exports (millions of US dollars),G,,88,Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
430,Liberia,1995,Imports CIF (millions of US dollars),G,,358,Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
430,Liberia,2005,Imports CIF (millions of US dollars),G,,309,Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
430,Liberia,2010,Imports CIF (millions of US dollars),G,,710,Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
430,Liberia,2015,Imports CIF (millions of US dollars),G,,901,Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
430,Liberia,2020,Imports CIF (millions of US dollars),G,,"1,100",Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
430,Liberia,2021,Imports CIF (millions of US dollars),G,,"1,479",Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
430,Liberia,2022,Imports CIF (millions of US dollars),G,,"1,720",Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
430,Liberia,1995,Exports FOB (millions of US dollars),G,,452,Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
430,Liberia,2005,Exports FOB (millions of US dollars),G,,130,Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
430,Liberia,2010,Exports FOB (millions of US dollars),G,,222,Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
430,Liberia,2015,Exports FOB (millions of US dollars),G,,627,Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
430,Liberia,2020,Exports FOB (millions of US dollars),G,,455,Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
430,Liberia,2021,Exports FOB (millions of US dollars),G,,666,Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
430,Liberia,2022,Exports FOB (millions of US dollars),G,,822,Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
430,Liberia,1995,Balance imports/exports (millions of US dollars),G,,94,Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
430,Liberia,2005,Balance imports/exports (millions of US dollars),G,,-179,Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
430,Liberia,2010,Balance imports/exports (millions of US dollars),G,,-488,Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
430,Liberia,2015,Balance imports/exports (millions of US dollars),G,,-273,Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
430,Liberia,2020,Balance imports/exports (millions of US dollars),G,,-645,Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
430,Liberia,2021,Balance imports/exports (millions of US dollars),G,,-813,Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
430,Liberia,2022,Balance imports/exports (millions of US dollars),G,,-898,Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
434,Libya,1995,Imports CIF (millions of US dollars),G,,"4,912",Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
434,Libya,2005,Imports CIF (millions of US dollars),G,,"6,058",Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
434,Libya,2010,Imports CIF (millions of US dollars),G,,"17,674",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
434,Libya,2015,Imports CIF (millions of US dollars),G,,"13,000",Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
434,Libya,2020,Imports CIF (millions of US dollars),G,,"12,828",Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
434,Libya,2021,Imports CIF (millions of US dollars),G,,"17,905",Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
434,Libya,2022,Imports CIF (millions of US dollars),G,,"20,936",Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
434,Libya,1995,Exports FOB (millions of US dollars),G,,"9,363",Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
434,Libya,2005,Exports FOB (millions of US dollars),G,,"31,272",Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
434,Libya,2010,Exports FOB (millions of US dollars),G,,"36,440",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
434,Libya,2015,Exports FOB (millions of US dollars),G,,"10,200",Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
434,Libya,2020,Exports FOB (millions of US dollars),G,,"10,741",Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
434,Libya,2021,Exports FOB (millions of US dollars),G,,"36,461",Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
434,Libya,2022,Exports FOB (millions of US dollars),G,,"46,483",Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
434,Libya,1995,Balance imports/exports (millions of US dollars),G,,"4,451",Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
434,Libya,2005,Balance imports/exports (millions of US dollars),G,,"25,215",Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
434,Libya,2010,Balance imports/exports (millions of US dollars),G,,"18,766",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
434,Libya,2015,Balance imports/exports (millions of US dollars),G,,"-2,800",Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
434,Libya,2020,Balance imports/exports (millions of US dollars),G,,"-2,087",Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
434,Libya,2021,Balance imports/exports (millions of US dollars),G,,"18,556",Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
434,Libya,2022,Balance imports/exports (millions of US dollars),G,,"25,547",Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
440,Lithuania,1995,Imports CIF (millions of US dollars),S,,"3,649",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
440,Lithuania,2005,Imports CIF (millions of US dollars),S,,"15,704",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
440,Lithuania,2010,Imports CIF (millions of US dollars),S,,"23,378",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
440,Lithuania,2015,Imports CIF (millions of US dollars),S,,"28,176",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
440,Lithuania,2020,Imports CIF (millions of US dollars),S,,"33,314",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
440,Lithuania,2021,Imports CIF (millions of US dollars),S,,"44,476",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
440,Lithuania,2022,Imports CIF (millions of US dollars),S,,"55,110",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
440,Lithuania,1995,Exports FOB (millions of US dollars),S,,"2,706",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
440,Lithuania,2005,Exports FOB (millions of US dollars),S,,"12,070",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
440,Lithuania,2010,Exports FOB (millions of US dollars),S,,"20,814",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
440,Lithuania,2015,Exports FOB (millions of US dollars),S,,"25,411",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
440,Lithuania,2020,Exports FOB (millions of US dollars),S,,"32,790",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
440,Lithuania,2021,Exports FOB (millions of US dollars),S,,"40,698",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
440,Lithuania,2022,Exports FOB (millions of US dollars),S,,"46,502",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
440,Lithuania,1995,Balance imports/exports (millions of US dollars),S,,-943,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
440,Lithuania,2005,Balance imports/exports (millions of US dollars),S,,"-3,634",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
440,Lithuania,2010,Balance imports/exports (millions of US dollars),S,,"-2,564",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
440,Lithuania,2015,Balance imports/exports (millions of US dollars),S,,"-2,765",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
440,Lithuania,2020,Balance imports/exports (millions of US dollars),S,,-523,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
440,Lithuania,2021,Balance imports/exports (millions of US dollars),S,,"-3,778",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
440,Lithuania,2022,Balance imports/exports (millions of US dollars),S,,"-8,608",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
442,Luxembourg,2005,Imports CIF (millions of US dollars),S,,"17,586",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
442,Luxembourg,2010,Imports CIF (millions of US dollars),S,,"20,400",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
442,Luxembourg,2015,Imports CIF (millions of US dollars),S,,"19,296",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
442,Luxembourg,2020,Imports CIF (millions of US dollars),S,,"20,883",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
442,Luxembourg,2021,Imports CIF (millions of US dollars),S,,"25,537",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
442,Luxembourg,2022,Imports CIF (millions of US dollars),S,,"26,068",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
442,Luxembourg,2005,Exports FOB (millions of US dollars),S,,"12,715",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
442,Luxembourg,2010,Exports FOB (millions of US dollars),S,,"13,911",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
442,Luxembourg,2015,Exports FOB (millions of US dollars),S,,"12,626",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
442,Luxembourg,2020,Exports FOB (millions of US dollars),S,,"13,506",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
442,Luxembourg,2021,Exports FOB (millions of US dollars),S,,"16,247",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
442,Luxembourg,2022,Exports FOB (millions of US dollars),S,,"16,810",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
442,Luxembourg,2005,Balance imports/exports (millions of US dollars),S,,"-4,871",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
442,Luxembourg,2010,Balance imports/exports (millions of US dollars),S,,"-6,489",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
442,Luxembourg,2015,Balance imports/exports (millions of US dollars),S,,"-6,671",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
442,Luxembourg,2020,Balance imports/exports (millions of US dollars),S,,"-7,377",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
442,Luxembourg,2021,Balance imports/exports (millions of US dollars),S,,"-9,290",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
442,Luxembourg,2022,Balance imports/exports (millions of US dollars),S,,"-9,258",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
450,Madagascar,1995,Imports CIF (millions of US dollars),G,,550,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
450,Madagascar,2005,Imports CIF (millions of US dollars),G,,"1,686",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
450,Madagascar,2010,Imports CIF (millions of US dollars),G,,"2,546",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
450,Madagascar,2015,Imports CIF (millions of US dollars),G,,"2,961",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
450,Madagascar,2020,Imports CIF (millions of US dollars),G,,"3,220",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
450,Madagascar,2021,Imports CIF (millions of US dollars),G,,"4,408",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
450,Madagascar,2022,Imports CIF (millions of US dollars),G,,"5,524",Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
450,Madagascar,1995,Exports FOB (millions of US dollars),G,,360,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
450,Madagascar,2005,Exports FOB (millions of US dollars),G,,836,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
450,Madagascar,2010,Exports FOB (millions of US dollars),G,,"1,082",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
450,Madagascar,2015,Exports FOB (millions of US dollars),G,,"2,164",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
450,Madagascar,2020,Exports FOB (millions of US dollars),G,,"2,019",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
450,Madagascar,2021,Exports FOB (millions of US dollars),G,,"2,788",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
450,Madagascar,2022,Exports FOB (millions of US dollars),G,,"3,658",Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
450,Madagascar,1995,Balance imports/exports (millions of US dollars),G,,-190,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
450,Madagascar,2005,Balance imports/exports (millions of US dollars),G,,-850,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
450,Madagascar,2010,Balance imports/exports (millions of US dollars),G,,"-1,464",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
450,Madagascar,2015,Balance imports/exports (millions of US dollars),G,,-796,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
450,Madagascar,2020,Balance imports/exports (millions of US dollars),G,,"-1,201",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
450,Madagascar,2021,Balance imports/exports (millions of US dollars),G,,"-1,620",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
450,Madagascar,2022,Balance imports/exports (millions of US dollars),G,,"-1,866",Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
454,Malawi,1995,Imports CIF (millions of US dollars),G,,500,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
454,Malawi,2005,Imports CIF (millions of US dollars),G,,"1,165",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
454,Malawi,2010,Imports CIF (millions of US dollars),G,,"2,173",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
454,Malawi,2015,Imports CIF (millions of US dollars),G,,"2,312",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
454,Malawi,2020,Imports CIF (millions of US dollars),G,,"2,678",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
454,Malawi,2021,Imports CIF (millions of US dollars),G,,"3,073",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
454,Malawi,2022,Imports CIF (millions of US dollars),G,,"2,843",Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
454,Malawi,1995,Exports FOB (millions of US dollars),G,,433,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
454,Malawi,2005,Exports FOB (millions of US dollars),G,,495,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
454,Malawi,2010,Exports FOB (millions of US dollars),G,,"1,066",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
454,Malawi,2015,Exports FOB (millions of US dollars),G,,"1,080",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
454,Malawi,2020,Exports FOB (millions of US dollars),G,,771,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
454,Malawi,2021,Exports FOB (millions of US dollars),G,,"1,009",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
454,Malawi,2022,Exports FOB (millions of US dollars),G,,994,Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
454,Malawi,1995,Balance imports/exports (millions of US dollars),G,,-67,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
454,Malawi,2005,Balance imports/exports (millions of US dollars),G,,-670,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
454,Malawi,2010,Balance imports/exports (millions of US dollars),G,,"-1,107",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
454,Malawi,2015,Balance imports/exports (millions of US dollars),G,,"-1,232",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
